Day,Time,entry_id,Temperature,Humidity,UV_level,Rain,Wind_Speed
Wedn,230820,16046,28.2,92.9,0,1,1.24
Wedn,230840,16047,28.1,92.7,0,1,1.13
Wedn,230900,16048,28.2,92.5,0,1,1.86
Wedn,230920,16049,28.2,92.7,0,1,1.96
Wedn,230940,16050,28.2,92.5,0,1,1.03
Wedn,231000,16051,28.2,92.7,0,1,1.23
Wedn,231020,16052,28.3,92.9,0,1,1.21
Wedn,231040,16053,28.3,92.6,0,1,1.99
Wedn,231100,16054,28.2,92.4,0,1,1.67
Wedn,231120,16055,28.2,92.5,0,1,1.71
Wedn,231140,16056,28.3,92.5,0,1,1.21
Wedn,231200,16057,28.2,92.4,0,1,1
Wedn,231220,16058,28.4,92.9,0,1,1.97
Wedn,231240,16059,28.3,92.5,0,1,1.18
Wedn,231300,16060,28.4,92.6,0,1,1.37
Wedn,231320,16061,28.4,92.4,0,1,1.59
Wedn,231340,16062,28.4,92.1,0,1,1.07
Wedn,231400,16063,28.4,92,0,1,1.48
Wedn,231420,16064,28.5,92,0,1,1.2
Wedn,231440,16065,28.4,91.9,0,1,1.65
Wedn,231500,16066,28.5,92.1,0,1,1.31
Wedn,231520,16067,28.5,91.8,0,1,1.11
Wedn,231540,16068,28.5,91.9,0,1,1.72
Wedn,231600,16069,28.6,91.8,0,1,1.33
Wedn,231620,16070,28.5,91.7,0,1,1.75
Wedn,231640,16071,28.5,91.8,0,1,1.27
Wedn,231700,16072,28.5,91.8,0,1,1.9
Wedn,231720,16073,28.5,91.9,0,1,1.11
Wedn,231740,16074,28.6,91.8,0,1,1.83
Wedn,231800,16075,28.6,91.7,0,1,1.03
Wedn,231820,16076,28.5,91.5,0,1,1.35
Wedn,231840,16077,28.6,91.7,0,1,1.81
Wedn,231900,16078,28.5,91.6,0,1,1.99
Wedn,231920,16079,28.7,91.5,0,1,1.95
Wedn,231940,16080,28.6,91.6,0,1,1.04
Wedn,232000,16081,28.6,91.5,0,1,1.42
Wedn,232020,16082,28.6,91.3,0,1,1.78
Wedn,232040,16083,28.7,91.4,0,1,1.28
Wedn,232100,16084,28.7,91.3,0,1,1.12
Wedn,232120,16085,28.6,91.3,0,1,1.15
Wedn,232140,16086,28.7,91.2,0,1,1.03
Wedn,232200,16087,28.7,91.3,0,1,1.98
Wedn,232220,16088,28.7,91.6,0,1,1.2
Wedn,232240,16089,28.7,91.4,0,1,1.9
Wedn,232300,16090,28.7,91.4,0,1,1.18
Wedn,232320,16091,28.6,91.4,0,1,1.3
Wedn,232340,16092,28.7,91.4,0,1,1.28
Wedn,232400,16093,28.6,91.4,0,1,1.33
Wedn,232420,16094,28.6,91.5,0,1,1.47
Wedn,232440,16095,28.6,91.3,0,1,1
Wedn,232500,16096,28.6,91.5,0,1,1.84
Wedn,232520,16097,28.6,91.3,0,1,1.21
Wedn,232540,16098,28.7,91.4,0,1,1.38
Wedn,232600,16099,28.6,91.4,0,1,1.84
Wedn,232620,16100,28.6,91.5,0,1,1.2
Wedn,232640,16101,28.6,91.3,0,1,1.11
Wedn,232700,16102,28.7,91.3,0,1,1.11
Wedn,232720,16103,28.7,91.3,0,1,1.66
Wedn,232740,16104,28.6,91.3,0,1,1.89
Wedn,232800,16105,28.6,91.4,0,1,1.73
Wedn,232820,16106,28.6,91.3,0,1,1.45
Wedn,232840,16107,28.6,91.4,0,1,1.91
Wedn,232900,16108,28.6,91.3,0,1,1.74
Wedn,232920,16109,28.6,91.3,0,1,1.81
Wedn,232940,16110,28.7,91.3,0,1,1.19
Wedn,233000,16111,28.7,91.4,0,1,1.43
Wedn,233020,16112,28.6,91.2,0,1,1.1
Wedn,233040,16113,28.7,91.3,0,1,1.5
Wedn,233100,16114,28.6,91.3,0,1,1.38
Wedn,233120,16115,28.6,91.4,0,1,1.71
Wedn,233140,16116,28.6,91.2,0,1,1.45
Wedn,233200,16117,28.6,91.3,0,1,1.31
Wedn,233220,16118,28.6,91.2,0,1,1.58
Wedn,233240,16119,28.6,91.2,0,1,1.48
Wedn,233300,16120,28.6,91.4,0,1,1.63
Wedn,233320,16121,28.6,91.3,0,1,1.72
Wedn,233340,16122,28.5,91.4,0,1,1.2
Wedn,233400,16123,28.6,91.2,0,1,1.79
Wedn,233420,16124,28.6,91.4,0,1,1.05
Wedn,233440,16125,28.5,91.4,0,1,1.9
Wedn,233500,16126,28.6,91.6,0,1,1.92
Wedn,233520,16127,28.6,91.3,0,1,1.7
Wedn,233540,16128,28.6,91.3,0,1,1.7
Wedn,233600,16129,28.6,91.3,0,1,1.86
Wedn,233620,16130,28.6,91.3,0,1,1.61
Wedn,233640,16131,28.7,91.3,0,1,1.03
Wedn,233700,16132,28.7,91,0,1,1.2
Wedn,233720,16133,28.6,91,0,1,1.39
Wedn,233740,16134,28.7,91.1,0,1,1.86
Wedn,233800,16135,28.5,91.1,0,1,1.67
Wedn,233820,16136,28.7,91,0,1,1.72
Wedn,233840,16137,28.6,90.8,0,1,1.71
Wedn,233900,16138,28.6,91,0,1,1.52
Wedn,233920,16139,28.7,91.1,0,1,1.86
Wedn,233940,16140,28.6,91,0,1,1.24
Wedn,234000,16141,28.6,91.1,0,1,1.48
Wedn,234020,16142,28.6,91.2,0,1,1.65
Wedn,234040,16143,28.6,91.2,0,1,1.2
Wedn,234100,16144,28.5,91.5,0,1,1.6
Wedn,234120,16145,28.6,91.3,0,1,1.42
Wedn,234140,16146,28.6,91.3,0,1,1.33
Wedn,234200,16147,28.6,91.4,0,1,1.67
Wedn,234220,16148,28.6,91.2,0,1,1.09
Wedn,234240,16149,28.5,91.2,0,1,1.17
Wedn,234300,16150,28.6,91.2,0,1,1.25
Wedn,234320,16151,28.5,91.2,0,1,1.76
Wedn,234340,16152,28.6,91.4,0,1,1.14
Wedn,234400,16153,28.6,91.4,0,1,1.88
Wedn,234420,16154,28.6,91.3,0,1,1.53
Wedn,234440,16155,28.6,91.3,0,1,1.14
Wedn,234500,16156,28.6,91.3,0,1,1.56
Wedn,234520,16157,28.5,91.4,0,1,1.11
Wedn,234540,16158,28.6,91.3,0,1,1.08
Wedn,234600,16159,28.6,91.2,0,1,1.69
Wedn,234620,16160,28.6,91.1,0,1,1.67
Wedn,234640,16161,28.5,91.2,0,1,1.33
Wedn,234700,16162,28.6,91.1,0,1,1.82
Wedn,234720,16163,28.5,91.2,0,1,1.96
Wedn,234740,16164,28.6,91.1,0,1,1.24
Wedn,234800,16165,28.6,91.2,0,1,1.23
Wedn,234820,16166,28.6,91.3,0,1,1.94
Wedn,234840,16167,28.6,91.2,0,1,1.49
Wedn,234900,16168,28.4,93,0,1,1.28
Wedn,234920,16169,28.4,92.9,0,1,1.73
Wedn,234940,16170,28.5,92.4,0,1,1.59
Wedn,235000,16171,28.5,92.5,0,1,1.57
Wedn,235020,16172,28.5,92.2,0,1,1.41
Wedn,235040,16173,28.6,92.1,0,1,1.45
Wedn,235100,16174,28.7,91.6,0,1,1.36
Wedn,235120,16175,28.7,91.7,0,1,1.14
Wedn,235140,16176,28.7,91.4,0,1,1.46
Wedn,235200,16177,28.8,91.4,0,1,1.26
Wedn,235220,16178,28.8,91.2,0,1,1.25
Wedn,235240,16179,28.8,91.2,0,1,1.36
Wedn,235300,16180,28.8,91.4,0,1,1.44
Wedn,235320,16181,28.8,91.4,0,1,1.97
Wedn,235340,16182,nan,nan,0,1,1.56
Wedn,235400,16183,28.9,91.2,0,1,1.92
Wedn,235420,16184,28.8,91,0,1,1.06
Wedn,235440,16185,28.9,91,0,1,1.53
Wedn,235500,16186,28.9,90.9,0,1,1.34
Wedn,235520,16187,28.9,90.9,0,1,1.87
Wedn,235540,16188,28.9,90.7,0,1,1.04
Wedn,235600,16189,28.9,90.9,0,1,1.7
Wedn,235620,16190,29,90.9,0,1,1.56
Wedn,235640,16191,28.9,90.8,0,1,1.83
Wedn,235700,16192,28.9,90.8,0,1,1.35
Wedn,235720,16193,28.9,91,0,1,1.96
Wedn,235740,16194,28.9,91,0,1,1.26
Wedn,235800,16195,28.8,91.1,0,1,1.86
Wedn,235820,16196,28.9,90.9,0,1,1.02
Wedn,235840,16197,28.9,91.1,0,1,1.44
Wedn,235900,16198,28.9,91.1,0,1,1.62
Wedn,235920,16199,28.7,90.9,0,1,1.77
Wedn,235940,16200,28.8,91.2,0,1,1.09
Thur,0,16201,28.7,91.2,0,1,1.61
Thur,20,16202,28.8,91.2,0,1,1.64
Thur,40,16203,28.9,91.1,0,1,1.81
Thur,100,16204,28.9,91,0,1,1.03
Thur,120,16205,28.9,91.1,0,1,1.46
Thur,140,16206,29,91.1,0,1,1.09
Thur,200,16207,29,90.9,0,1,1.02
Thur,220,16208,28.9,90.8,0,1,1.34
Thur,240,16209,29,90.9,0,1,1.04
Thur,300,16210,28.9,90.9,0,1,1.29
Thur,320,16211,28.9,91.2,0,1,1.63
Thur,340,16212,29,91,0,1,1.04
Thur,400,16213,29,90.7,0,1,1.92
Thur,420,16214,28.9,90.8,0,1,1.57
Thur,440,16215,28.9,91,0,1,1.71
Thur,500,16216,28.9,91,0,1,1.09
Thur,520,16217,28.8,90.7,0,1,1.31
Thur,540,16218,28.8,91.1,0,1,1.58
Thur,600,16219,28.8,91.3,0,1,1.3
Thur,620,16220,28.8,91.4,0,1,1.65
Thur,640,16221,28.8,91.3,0,1,1.34
Thur,700,16222,28.8,91.2,0,1,1.64
Thur,720,16223,28.8,91.2,0,1,1.96
Thur,740,16224,28.9,91.1,0,1,1.99
Thur,800,16225,28.9,91.1,0,1,1.68
Thur,820,16226,28.8,91.6,0,1,1.85
Thur,840,16227,28.9,91.2,0,1,1.7
Thur,900,16228,29,90.8,0,1,1.59
Thur,920,16229,29,90.5,0,1,1.61
Thur,940,16230,29.1,90.5,0,1,1.65
Thur,1000,16231,29.1,90.5,0,1,1.81
Thur,1020,16232,29.1,90.6,0,1,1.11
Thur,1040,16233,29.2,90.6,0,1,1.74
Thur,1100,16234,29.2,91.9,0,1,1.97
Thur,1120,16235,29.2,90.8,0,1,1.51
Thur,1140,16236,29.3,90.8,0,1,1.56
Thur,1200,16237,29.3,90.5,0,1,1.9
Thur,1220,16238,29.3,90.6,0,1,1.21
Thur,1240,16239,29.3,90.7,0,1,1.66
Thur,1300,16240,29.2,90.5,0,1,1.24
Thur,1320,16241,29.3,90.4,0,1,1.48
Thur,1340,16242,29.3,90.6,0,1,1.35
Thur,1400,16243,29.3,90.8,0,1,1.63
Thur,1420,16244,29.2,90.8,0,1,1.68
Thur,1440,16245,29.3,90.8,0,1,1.92
Thur,1500,16246,29.3,90.8,0,1,1.93
Thur,1520,16247,29.3,90.8,0,1,1.16
Thur,1540,16248,29.2,90.8,0,1,1.35
Thur,1600,16249,29.2,90.7,0,1,1.91
Thur,1620,16250,29.2,91,0,1,1.07
Thur,1640,16251,29.3,90.7,0,1,1.83
Thur,1700,16252,29.2,90.7,0,1,1.72
Thur,1720,16253,29.3,90.7,0,1,1.21
Thur,1740,16254,29.3,90.6,0,1,1.77
Thur,1800,16255,29.3,90.5,0,1,1.02
Thur,1820,16256,29.4,90.6,0,1,1.77
Thur,1840,16257,29.4,90.4,0,1,1.86
Thur,1900,16258,29.3,90.5,0,1,1.17
Thur,1920,16259,29.4,90.4,0,1,1.24
Thur,1940,16260,29.4,90.3,0,1,1.88
Thur,2000,16261,29.3,90.7,0,1,1.61
Thur,2020,16262,29.3,90.9,0,1,1.26
Thur,2040,16263,29.4,90.8,0,1,1.09
Thur,2100,16264,29.3,90.8,0,1,1.45
Thur,2120,16265,29.4,90.7,0,1,1.7
Thur,2140,16266,29.4,90.8,0,1,1.37
Thur,2200,16267,29.3,90.8,0,1,1.92
Thur,2220,16268,29.4,90.9,0,1,1.71
Thur,2240,16269,29.3,90.5,0,1,1.89
Thur,2300,16270,29.9,89.8,0,1,1.21
Thur,2320,16271,29.9,89.4,0,1,1.98
Thur,2340,16272,30,89.3,0,1,1.63
Thur,2400,16273,29.9,89.3,0,1,1.46
Thur,2420,16274,29.9,89.5,0,1,1.89
Thur,2440,16275,30,89.4,0,1,1.37
Thur,2500,16276,29.9,89.5,0,1,1.2
Thur,2520,16277,29.9,89.4,0,1,1.67
Thur,2540,16278,30,89.5,0,1,1.33
Thur,2600,16279,28.5,91.8,0,1,1.76
Thur,2620,16280,28.5,91.9,0,1,1.14
Thur,2640,16281,28.6,91.8,0,1,1.65
Thur,2700,16282,28.6,91.7,0,1,1.21
Thur,2720,16283,28.5,91.5,0,1,1.21
Thur,2740,16284,28.6,91.7,0,1,1.66
Thur,2800,16285,28.5,91.6,0,1,1.94
Thur,2820,16286,28.7,91.5,0,1,1.2
Thur,2840,16287,28.6,91.6,0,1,1.75
Thur,2900,16288,28.6,91.5,0,1,1.49
Thur,2920,16289,28.6,91.3,0,1,1.26
Thur,2940,16290,28.7,91.4,0,1,1.84
Thur,3000,16291,28.7,91.3,0,1,1.62
Thur,3020,16292,28.6,91.3,0,1,1.73
Thur,3040,16293,28.7,91.2,0,1,1.61
Thur,3100,16294,28.7,91.3,0,1,1.06
Thur,3120,16295,28.7,91.6,0,1,1.37
Thur,3140,16296,28.7,91.4,0,1,1.92
Thur,3200,16297,28.7,91.4,0,1,1.89
Thur,3220,16298,28.6,91.4,0,1,1.22
Thur,3240,16299,28.7,91.4,0,1,1.79
Thur,3300,16300,28.6,91.4,0,1,1.76
Thur,3320,16301,28.6,91.5,0,1,1.39
Thur,3340,16302,28.6,91.3,0,1,1.86
Thur,3400,16303,28.6,91.5,0,1,1.24
Thur,3420,16304,28.6,91.3,0,1,1.19
Thur,3440,16305,28.7,91.4,0,1,1.61
Thur,3500,16306,28.6,91.4,0,1,1.11
Thur,3520,16307,28.6,91.5,0,1,1.16
Thur,3540,16308,28.6,91.3,0,1,1.53
Thur,3600,16309,28.7,91.3,0,1,1.91
Thur,3620,16310,28.7,91.3,0,1,1.4
Thur,3640,16311,28.6,91.3,0,1,1.3
Thur,3700,16312,28.6,91.4,0,1,1.47
Thur,3720,16313,28.6,91.3,0,1,1.02
Thur,3740,16314,28.6,91.4,0,1,1.98
Thur,3800,16315,28.6,91.3,0,1,1.95
Thur,3820,16316,28.6,91.3,0,1,1.16
Thur,3840,16317,28.7,91.3,0,1,1.59
Thur,3900,16318,28.7,91.4,0,1,1.24
Thur,3920,16319,28.6,91.2,0,1,1.96
Thur,3940,16320,28.7,91.3,0,1,1.69
Thur,4000,16321,28.6,91.3,0,1,1.11
Thur,4020,16322,28.6,91.4,0,1,1.78
Thur,4040,16323,28.6,91.2,0,1,1.87
Thur,4100,16324,28.6,91.3,0,1,1.56
Thur,4120,16325,28.6,91.2,0,1,1.67
Thur,4140,16326,28.6,91.2,0,1,1.53
Thur,4200,16327,28.6,91.4,0,1,1.33
Thur,4220,16328,28.6,91.3,0,1,2
Thur,4240,16329,28.5,91.4,0,1,1.51
Thur,4300,16330,28.6,91.2,0,1,1.71
Thur,4320,16331,28.6,91.4,0,1,1.29
Thur,4340,16332,28.5,91.4,0,1,1.99
Thur,4400,16333,28.6,91.6,0,1,1.02
Thur,4420,16334,28.6,91.3,0,1,1.53
Thur,4440,16335,28.6,91.3,0,1,1.64
Thur,4500,16336,28.6,91.3,0,1,1.98
Thur,4520,16337,28.6,91.3,0,1,1.25
Thur,4540,16338,28.7,91.3,0,1,1.34
Thur,4600,16339,28.7,91,0,1,1.9
Thur,4620,16340,28.6,91,0,1,1.14
Thur,4640,16341,28.7,91.1,0,1,1.57
Thur,4700,16342,28.5,91.1,0,1,1.37
Thur,4720,16343,28.7,91,0,1,1.34
Thur,4740,16344,28.6,90.8,0,1,1.52
Thur,4800,16345,28.6,91,0,1,1.82
Thur,4820,16346,28.7,91.1,0,1,1.41
Thur,4840,16347,28.6,91,0,1,1.78
Thur,4900,16348,28.6,91.1,0,1,1.35
Thur,4920,16349,28.6,91.2,0,1,1.97
Thur,4940,16350,28.6,91.2,0,1,1.4
Thur,5000,16351,28.5,91.5,0,1,1.08
Thur,5020,16352,28.6,91.3,0,1,1.64
Thur,5040,16353,28.6,91.3,0,1,1.44
Thur,5100,16354,28.6,91.4,0,1,1.38
Thur,5120,16355,28.6,91.2,0,1,1.65
Thur,5140,16356,28.5,91.2,0,1,1.4
Thur,5200,16357,28.6,91.2,0,1,1.64
Thur,5220,16358,28.5,91.2,0,1,1.47
Thur,5240,16359,28.6,91.4,0,1,1.68
Thur,5300,16360,28.6,91.4,0,1,1.95
Thur,5320,16361,28.6,91.3,0,1,1.77
Thur,5340,16362,28.6,91.3,0,1,1.58
Thur,5400,16363,28.6,91.3,0,1,1.35
Thur,5420,16364,28.5,91.4,0,1,1.14
Thur,5440,16365,28.6,91.3,0,1,1.69
Thur,5500,16366,28.6,91.2,0,1,1.06
Thur,5520,16367,28.6,91.1,0,1,1.64
Thur,5540,16368,28.5,91.2,0,1,1.24
Thur,5600,16369,28.6,91.1,0,1,1.62
Thur,5620,16370,28.5,91.2,0,1,1.52
Thur,5640,16371,28.6,91.1,0,1,1.77
Thur,5700,16372,28.6,91.2,0,1,1.42
Thur,5720,16373,28.6,91.3,0,1,1.36
Thur,5740,16374,28.6,91.2,0,1,1.28
Thur,5800,16375,28.4,93,0,1,1.69
Thur,5820,16376,28.4,92.9,0,1,1.18
Thur,5840,16377,28.5,92.4,0,1,1.44
Thur,5900,16378,28.5,92.5,0,1,1.86
Thur,5920,16379,28.5,92.2,0,1,1
Thur,5940,16380,28.6,92.1,0,1,1.5
Thur,10000,16381,28.7,91.6,0,1,1.44
Thur,10020,16382,28.7,91.7,0,1,1.96
Thur,10040,16383,28.7,91.4,0,1,1.48
Thur,10100,16384,28.8,91.4,0,1,1.3
Thur,10120,16385,28.8,91.2,0,1,1.83
Thur,10140,16386,28.8,91.2,0,1,1.26
Thur,10200,16387,28.8,91.4,0,1,1.76
Thur,10220,16388,28.8,91.4,0,1,1.14
Thur,10240,16389,nan,nan,0,1,1.79
Thur,10300,16390,28.9,91.2,0,1,1.27
Thur,10320,16391,28.8,91,0,1,1.31
Thur,10340,16392,28.9,91,0,1,1.3
Thur,10400,16393,28.9,90.9,0,1,1.72
Thur,10420,16394,28.9,90.9,0,1,1.47
Thur,10440,16395,28.9,90.7,0,1,1.8
Thur,10500,16396,28.9,90.9,0,1,1.7
Thur,10520,16397,29,90.9,0,1,1.15
Thur,10540,16398,28.9,90.8,0,1,1.48
Thur,10600,16399,28.9,90.8,0,1,1.78
Thur,10620,16400,28.9,91,0,1,1.71
Thur,10640,16401,28.9,91,0,1,1.87
Thur,10700,16402,28.8,91.1,0,1,1.02
Thur,10720,16403,28.9,90.9,0,1,1.33
Thur,10740,16404,28.9,91.1,0,1,1.98
Thur,10800,16405,28.9,91.1,0,1,1.46
Thur,10820,16406,28.7,90.9,0,1,1.04
Thur,10840,16407,28.8,91.2,0,1,1.44
Thur,10900,16408,28.7,91.2,0,1,1.89
Thur,10920,16409,28.8,91.2,0,1,1.04
Thur,10940,16410,28.9,91.1,0,1,1.68
Thur,11000,16411,28.9,91,0,1,1.97
Thur,11020,16412,28.9,91.1,0,1,1.18
Thur,11040,16413,29,91.1,0,1,1.71
Thur,11100,16414,29,90.9,0,1,1.9
Thur,11120,16415,28.9,90.8,0,1,1.09
Thur,11140,16416,29,90.9,0,1,1.66
Thur,11200,16417,28.9,90.9,0,1,1.18
Thur,11220,16418,28.9,91.2,0,1,1.89
Thur,11240,16419,29,91,0,1,1.73
Thur,11300,16420,29,90.7,0,1,1.19
Thur,11320,16421,28.9,90.8,0,1,1.09
Thur,11340,16422,28.9,91,0,1,1.94
Thur,11400,16423,28.9,91,0,1,1.45
Thur,11420,16424,28.8,90.7,0,1,1.21
Thur,11440,16425,28.8,91.1,0,1,1.57
Thur,11500,16426,28.8,91.3,0,1,1.53
Thur,11520,16427,28.8,91.4,0,1,1.64
Thur,11540,16428,28.8,91.3,0,1,1.68
Thur,11600,16429,28.8,91.2,0,1,1.15
Thur,11620,16430,28.8,91.2,0,1,1.69
Thur,11640,16431,28.9,91.1,0,1,1.66
Thur,11700,16432,28.9,91.1,0,1,1.74
Thur,11720,16433,28.8,91.6,0,1,2
Thur,11740,16434,28.9,91.2,0,1,1.01
Thur,11800,16435,29,90.8,0,1,1.09
Thur,11820,16436,29,90.5,0,1,1.29
Thur,11840,16437,29.1,90.5,0,1,1.61
Thur,11900,16438,29.1,90.5,0,1,1.96
Thur,11920,16439,29.1,90.6,0,1,1.14
Thur,11940,16440,29.2,90.6,0,1,1.65
Thur,12000,16441,29.2,91.9,0,1,1.53
Thur,12020,16442,29.2,90.8,0,1,1.98
Thur,12040,16443,29.3,90.8,0,1,1.84
Thur,12100,16444,29.3,90.5,0,1,1.93
Thur,12120,16445,29.3,90.6,0,1,1.93
Thur,12140,16446,29.3,90.7,0,1,1.71
Thur,12200,16447,29.2,90.5,0,1,1.44
Thur,12220,16448,29.3,90.4,0,1,1.86
Thur,12240,16449,29.3,90.6,0,1,1.72
Thur,12300,16450,29.3,90.8,0,1,1.82
Thur,12320,16451,29.2,90.8,0,1,1.58
Thur,12340,16452,29.3,90.8,0,1,1.07
Thur,12400,16453,29.3,90.8,0,1,1.1
Thur,12420,16454,29.3,90.8,0,1,1.25
Thur,12440,16455,29.2,90.8,0,1,1.56
Thur,12500,16456,29.2,90.7,0,1,1.96
Thur,12520,16457,29.2,91,0,1,1.85
Thur,12540,16458,29.3,90.7,0,1,1.73
Thur,12600,16459,29.2,90.7,0,1,1.93
Thur,12620,16460,29.3,90.7,0,1,1.02
Thur,12640,16461,29.3,90.6,0,1,1.19
Thur,12700,16462,29.3,90.5,0,1,1.09
Thur,12720,16463,29.4,90.6,0,1,1.4
Thur,12740,16464,29.4,90.4,0,1,1.05
Thur,12800,16465,29.3,90.5,0,1,1.83
Thur,12820,16466,29.4,90.4,0,1,1.6
Thur,12840,16467,29.4,90.3,0,1,1.79
Thur,12900,16468,29.3,90.7,0,1,1.27
Thur,12920,16469,29.3,90.9,0,1,1.63
Thur,12940,16470,29.4,90.8,0,1,1.79
Thur,13000,16471,29.3,90.8,0,1,1.47
Thur,13020,16472,29.4,90.7,0,1,1.64
Thur,13040,16473,29.4,90.8,0,1,1.29
Thur,13100,16474,29.3,90.8,0,1,1.58
Thur,13120,16475,29.4,90.9,0,1,1.9
Thur,13140,16476,29.3,90.5,0,1,1.25
Thur,13200,16477,29.9,89.8,0,1,1.28
Thur,13220,16478,29.9,89.4,0,1,1.08
Thur,13240,16479,30,89.3,0,1,1.39
Thur,13300,16480,29.9,89.3,0,1,1.86
Thur,13320,16481,29.9,89.5,0,1,1.87
Thur,13340,16482,30,89.4,0,1,1.8
Thur,13400,16483,29.9,89.5,0,1,1.32
Thur,13420,16484,29.9,89.4,0,1,1.04
Thur,13440,16485,30,89.5,0,1,1.18
Thur,13500,16486,28.8,91.2,0,1,1.94
Thur,13520,16487,28.8,91.4,0,1,1.71
Thur,13540,16488,28.8,91.4,0,1,1.42
Thur,13600,16489,28.6,91.12,0,1,1.71
Thur,13620,16490,28.9,91.2,0,1,1.75
Thur,13640,16491,28.8,91,0,1,1.1
Thur,13700,16492,28.9,91,0,1,1.08
Thur,13720,16493,28.9,90.9,0,1,1.86
Thur,13740,16494,28.9,90.9,0,1,1.2
Thur,13800,16495,28.9,90.7,0,1,1.96
Thur,13820,16496,28.9,90.9,0,1,1.35
Thur,13840,16497,29,90.9,0,1,1.17
Thur,13900,16498,28.9,90.8,0,1,2
Thur,13920,16499,28.9,90.8,0,1,1.29
Thur,13940,16500,28.9,91,0,1,1.64
Thur,14000,16501,28.9,91,0,1,1.79
Thur,14020,16502,28.8,91.1,0,1,1.72
Thur,14040,16503,28.9,90.9,0,1,1.09
Thur,14100,16504,28.9,91.1,0,1,1.18
Thur,14120,16505,28.9,91.1,0,1,1.59
Thur,14140,16506,28.7,90.9,0,1,1.05
Thur,14200,16507,28.8,91.2,0,1,1.56
Thur,14220,16508,28.7,91.2,0,1,1.63
Thur,14240,16509,28.8,91.2,0,1,1.08
Thur,14300,16510,28.9,91.1,0,1,1.47
Thur,14320,16511,28.9,91,0,1,1.95
Thur,14340,16512,28.9,91.1,0,1,1.29
Thur,14400,16513,29,91.1,0,1,1.27
Thur,14420,16514,29,90.9,0,1,1.22
Thur,14440,16515,28.9,90.8,0,1,1.38
Thur,14500,16516,29,90.9,0,1,1.51
Thur,14520,16517,28.9,90.9,0,1,1.49
Thur,14540,16518,28.9,91.2,0,1,1.28
Thur,14600,16519,29,91,0,1,1
Thur,14620,16520,29,90.7,0,1,1.79
Thur,14640,16521,28.9,90.8,0,1,1.18
Thur,14700,16522,28.9,91,0,1,1.74
Thur,14720,16523,28.9,91,0,1,1.71
Thur,14740,16524,28.8,90.7,0,1,1.68
Thur,14800,16525,28.8,91.1,0,1,1.74
Thur,14820,16526,28.8,91.3,0,1,1.37
Thur,14840,16527,28.8,91.4,0,1,1.44
Thur,14900,16528,28.8,91.3,0,1,1.27
Thur,14920,16529,28.8,91.2,0,1,1.33
Thur,14940,16530,28.8,91.2,0,1,1.6
Thur,15000,16531,28.9,91.1,0,1,1.44
Thur,15020,16532,28.9,91.1,0,1,1.82
Thur,15040,16533,28.8,91.6,0,1,1.41
Thur,15100,16534,28.9,91.2,0,1,1.93
Thur,15120,16535,29,90.8,0,1,1.31
Thur,15140,16536,29,90.5,0,1,1.03
Thur,15200,16537,29.1,90.5,0,1,1.34
Thur,15220,16538,29.1,90.5,0,1,1.89
Thur,15240,16539,29.1,90.6,0,1,1.47
Thur,15300,16540,29.2,90.6,0,1,1.49
Thur,15320,16541,29.2,91.9,0,1,1.12
Thur,15340,16542,29.2,90.8,0,1,1.84
Thur,15400,16543,29.3,90.8,0,1,1.17
Thur,15420,16544,29.3,90.5,0,1,1.64
Thur,15440,16545,29.3,90.6,0,1,1.64
Thur,15500,16546,29.3,90.7,0,1,1.98
Thur,15520,16547,29.2,90.5,0,1,1.08
Thur,15540,16548,29.3,90.4,0,1,1.53
Thur,15600,16549,29.3,90.6,0,1,1.83
Thur,15620,16550,29.3,90.8,0,1,1.87
Thur,15640,16551,29.2,90.8,0,1,1.63
Thur,15700,16552,29.3,90.8,0,1,1.04
Thur,15720,16553,29.3,90.8,0,1,1.78
Thur,15740,16554,29.3,90.8,0,1,1.52
Thur,15800,16555,29.2,90.8,0,1,1.45
Thur,15820,16556,29.2,90.7,0,1,1.67
Thur,15840,16557,29.2,91,0,1,1.84
Thur,15900,16558,29.3,90.7,0,1,1.73
Thur,15920,16559,29.2,90.7,0,1,1.93
Thur,15940,16560,29.3,90.7,0,1,1.81
Thur,20000,16561,29.3,90.6,0,1,1.05
Thur,20020,16562,29.3,90.5,0,1,1.32
Thur,20040,16563,29.4,90.6,0,1,1.25
Thur,20100,16564,29.4,90.4,0,1,1.67
Thur,20120,16565,29.3,90.5,0,1,1.9
Thur,20140,16566,29.4,90.4,0,1,1.32
Thur,20200,16567,29.4,90.3,0,1,1.57
Thur,20220,16568,29.3,90.7,0,1,1.3
Thur,20240,16569,29.3,90.9,0,1,1.08
Thur,20300,16570,29.4,90.8,0,1,1.58
Thur,20320,16571,29.3,90.8,0,1,1.17
Thur,20340,16572,29.4,90.7,0,1,1.47
Thur,20400,16573,29.4,90.8,0,1,1.26
Thur,20420,16574,29.3,90.8,0,1,1.88
Thur,20440,16575,29.4,90.9,0,1,1.23
Thur,20500,16576,29.3,90.5,0,1,1.6
Thur,20520,16577,29.9,89.8,0,1,1.59
Thur,20540,16578,29.9,89.4,0,1,1.35
Thur,20600,16579,30,89.3,0,1,1.08
Thur,20620,16580,29.9,89.3,0,1,1.31
Thur,20640,16581,29.9,89.5,0,1,1.92
Thur,20700,16582,30,89.4,0,1,1.23
Thur,20720,16583,29.9,89.5,0,1,1.11
